Days_since_last_order,Frequence_achat,Panier_moyen
222,1,198.57
222,1,289.68
222,1,122.31
222,1,12.89
222,1,204.81
222,1,154.8
222,1,61.08
222,1,450.99
222,1,150.6
222,1,32.0
222,1,82.33
222,1,82.33
222,1,138.28
222,1,693.59
222,1,47.75
222,1,120.26
222,1,93.75
222,1,411.56
222,1,80.44
222,1,49.01
222,1,147.32
222,1,41.36
222,1,92.97
222,1,1310.95
222,1,156.56
222,1,66.81
222,1,114.25
222,1,65.26
222,1,52.61
222,1,51.79
222,1,151.95
222,1,35.38
222,1,163.94
222,1,88.27
222,1,119.17
222,1,46.71
222,1,48.16
222,1,80.11
222,1,58.31999999999999
222,1,187.1
222,1,163.24
222,1,119.2
222,1,54.22
222,1,25.74
222,1,349.18
222,1,57.61
222,1,69.04
222,1,116.46
222,1,365.71
222,1,224.77
222,1,41.13
222,1,163.24
222,1,61.29
222,1,67.88
222,1,206.99
222,1,117.07
222,1,46.29
222,1,446.54
222,1,28.97
222,1,76.29
222,1,72.97
222,1,209.38
222,1,57.29
222,1,107.57
222,1,82.33
222,1,52.93000000000001
222,1,67.23
222,1,62.12
222,1,119.02
222,1,113.32
222,4,293.92833333333334
222,1,217.55
222,1,162.61
222,1,99.46
222,1,213.25
222,1,44.29
222,1,457.86
222,1,69.9
222,1,1244.74
222,1,54.32
222,1,55.37
222,1,34.69
222,1,50.71
222,1,130.65
222,1,48.34
222,1,102.7
222,1,68.13
222,1,18.78
222,1,46.22
222,1,43.04
222,1,218.52
222,1,169.01
222,1,69.04
222,1,1013.59
222,1,141.09
222,1,61.83
222,1,82.33
222,1,410.9
222,1,77.29
222,1,69.9
222,1,111.76
223,1,56.78
223,1,579.0
223,1,40.84
223,1,146.07
223,1,58.13
223,1,119.57
223,1,18.87
223,1,216.47
223,1,125.45
223,2,86.545
223,1,85.36
223,1,226.72
223,1,195.89
223,1,51.79
223,1,209.49
223,1,244.02
223,1,74.59
223,1,77.68
223,1,35.13
223,1,66.26
223,1,151.97
223,1,757.42
223,1,386.34000000000003
223,1,44.42
223,1,207.46
223,1,86.4
223,1,66.73
223,1,53.14
223,2,120.03999999999999
223,1,62.85
223,1,50.71
223,1,65.76
223,1,64.34
223,1,81.24
223,1,522.16
223,1,159.96
223,1,777.68
223,1,104.61
223,1,26.38
223,1,152.41
223,1,416.78
223,1,141.09
223,1,63.13
223,1,680.26
223,1,80.35
223,1,78.42
223,1,217.09
223,1,128.68
223,1,78.28
223,1,184.89
223,1,92.5
223,1,118.65
223,1,51.13
223,1,48.44
223,1,172.1
223,1,52.39
223,1,224.14
223,1,108.68
223,1,103.54
223,1,44.43
223,1,458.34
223,1,90.39
223,2,51.315
223,1,177.89
223,1,46.19
223,1,191.89
223,1,39.19
223,1,132.28
223,1,105.41
223,1,95.32
223,1,45.13
223,1,58.05
223,1,56.39
223,1,32.72
223,1,765.76
223,1,87.97
223,1,111.85
223,1,63.61
223,1,107.46
223,1,51.43
223,1,47.43
223,1,102.7
223,1,90.45
223,1,41.41
223,1,115.37
223,1,41.13
223,1,125.67
223,1,102.85
223,1,79.87
223,2,114.08999999999999
223,1,202.68
223,1,54.73
223,1,110.46
223,1,63.66
223,1,167.09
223,1,125.98
223,1,69.04
223,1,139.25
223,1,13.29
223,1,56.78
223,1,178.38
223,1,53.56
223,1,95.57
223,1,123.46
223,1,240.41
223,1,127.88000000000001
223,1,69.37
223,1,119.02
223,1,157.55
223,2,157.005
223,1,31.69
223,1,404.06
223,1,1310.95
223,2,83.16499999999999
223,1,192.14
223,1,107.8
223,1,74.7
223,1,139.8
223,1,41.54
223,1,205.06
223,1,70.66
223,1,78.2
223,1,68.13
223,1,283.7
223,1,133.18
223,1,69.04
223,1,63.31
223,1,153.75
223,1,57.19
223,1,102.7
223,2,95.235
223,1,155.38
223,1,100.19
223,1,432.44
223,1,48.34
223,1,114.52
223,1,30.23
223,1,318.92
223,1,184.01
223,1,154.28
223,1,108.02
223,1,22.38
223,1,58.13
223,1,68.13
223,1,274.29
223,1,119.02
223,2,133.98000000000002
223,1,95.34
223,1,92.9
223,1,64.76
223,1,83.57
223,1,170.73
223,1,233.92
223,1,3195.73
223,1,269.28
223,1,70.78
223,1,905.18
223,1,105.52
223,1,199.24
223,1,66.19
223,1,121.62
223,1,196.68
223,2,135.67000000000002
223,1,38.18
223,1,276.26
223,1,43.66
223,1,102.05
223,1,62.7
223,1,261.89
223,1,37.230000000000004
223,2,55.22
223,1,32.69
223,1,46.76
223,1,231.6
223,1,56.93
223,1,98.34
223,1,137.55
223,1,89.88
223,1,183.0
223,1,95.34
223,3,67.52
223,1,88.22
223,1,195.89
223,1,128.65
223,1,101.72
223,1,46.92
223,2,142.685
223,1,95.51
223,1,233.92
223,1,125.27
223,1,77.29
223,1,153.83
224,1,193.72
224,1,32.37
224,1,48.13
224,1,318.97
224,1,33.87
224,1,40.23
224,1,168.08
224,1,126.64
224,1,741.45
224,1,61.98
224,1,201.24
224,1,56.61
224,1,113.05
224,1,146.9
224,1,68.22
224,1,123.4
224,1,24.13
224,2,228.77499999999998
224,1,49.8
224,1,169.3
224,1,83.41
224,1,69.77
224,1,121.64
224,1,104.95
224,1,164.66
224,1,94.5
224,1,46.39
224,1,68.78
224,1,120.16
224,1,356.06
224,1,55.22
224,1,135.62
224,1,206.04
224,1,24.23
224,1,44.23
224,1,216.31
224,1,136.71
224,2,134.745
224,1,382.28
224,1,213.73
224,1,41.28
224,1,241.47
224,1,376.69
224,1,117.57
224,1,99.43
224,1,309.8
224,1,40.22
224,1,246.36
224,1,88.5
224,1,118.43
224,1,62.62
224,1,31.29
224,1,93.39
224,1,69.9
224,1,133.28
224,1,114.53
224,1,98.04
224,1,563.33
224,1,17.87
224,1,197.19
224,1,55.57
224,1,103.65
224,1,70.11
224,1,65.13
224,1,104.79
224,1,40.22
224,1,31.11
224,1,35.38
224,1,460.61
224,1,26.25
224,1,87.43
224,1,99.52
224,1,85.37
224,1,157.81
224,1,68.88
224,1,84.56
224,1,47.23
224,1,126.74
224,1,28.45
224,1,138.25
224,1,135.22
224,1,138.85
224,1,68.31
224,1,108.64
224,1,696.15
224,1,26.45
224,1,27.36
224,1,63.29
224,1,73.61
224,1,189.0
224,1,35.77
224,1,68.13
224,1,117.96
224,1,135.62
224,1,115.86
224,1,59.92
224,1,40.29
224,1,180.8
224,1,67.83
224,1,97.93
224,1,242.44
224,1,135.62
224,1,184.82
224,1,166.72
224,1,225.45
224,1,69.9
224,1,30.23
224,1,172.43
224,1,64.33
224,1,164.66
224,1,251.43
224,1,93.09
224,1,46.77
224,1,87.97
224,1,47.64
224,1,66.86
224,1,53.22
224,1,27.38
224,1,75.01
224,1,306.98
224,1,214.98
224,1,24.36
224,2,123.99000000000001
224,1,106.5
224,1,165.95
224,1,267.16
224,1,47.29
224,1,40.84
224,1,67.23
224,1,43.22
224,1,189.78
224,1,152.38
224,1,95.34
224,1,333.6
224,1,115.78
224,1,48.28
224,1,49.39
224,1,88.35
224,1,104.05
224,1,64.03
224,1,35.22
224,1,699.7199999999999
224,1,68.13
224,1,57.29
224,1,35.78
224,1,68.78
224,1,336.09
224,1,220.04
224,1,102.17
224,1,186.74
224,1,237.8
224,1,316.97
224,1,128.45
224,1,119.02
224,1,110.55
224,1,95.34
224,1,267.62
224,1,88.22
224,1,637.55
224,1,157.78
224,1,26.18
224,1,99.43
224,1,580.41
224,1,87.32
224,1,24.23
224,1,81.54
224,1,163.24
224,1,381.57
224,1,128.78
224,1,198.73
224,1,35.78
224,1,88.22
224,1,65.78
224,1,39.23
224,1,66.26
224,1,26.45
224,1,2647.76
224,1,118.43
224,1,124.02
224,1,80.32
224,1,38.28
224,1,100.58
224,1,140.65
224,1,69.92
224,1,116.34
224,2,93.815
224,1,140.65
224,1,59.54
224,2,177.365
224,1,201.96
224,1,68.22
224,1,68.87
224,1,38.65
224,1,33.16
224,1,52.38
224,1,213.51
225,1,267.01
225,1,132.98
225,1,92.78
225,1,130.84
225,1,20.29
225,1,712.91
225,1,155.94
225,1,19.64
225,1,250.53
225,1,47.7
225,1,77.77
225,1,788.23
225,1,109.17
225,1,123.23
225,1,69.9
225,1,151.78
225,1,118.53
225,2,68.32
225,1,70.66
225,1,216.4
225,2,229.8025
225,1,137.27
225,1,179.19
225,1,50.87
225,1,63.29
225,1,313.6
225,1,54.15
225,1,172.13
225,1,181.36
225,1,207.26
225,1,61.79
225,1,199.17
225,1,224.91
225,1,61.98
225,1,71.56
225,1,73.4
225,1,266.86
225,2,139.26999999999998
225,1,42.38
225,1,159.45
225,1,210.28
225,1,51.22
225,1,632.74
225,1,112.02
225,1,65.19
225,1,105.57
225,1,40.61
225,2,390.40250000000003
225,1,54.46
225,1,88.06
225,1,37.38
225,1,56.88
225,1,182.1
225,1,86.39
225,1,68.18
225,1,124.62
225,1,197.02
225,1,104.63
225,1,93.95
225,1,63.23
225,1,37.13
225,1,205.81
225,1,88.02
225,1,46.94
225,1,173.09
225,1,62.33
225,1,130.65
225,1,75.99
225,1,96.43
225,1,79.29
225,1,51.13
225,1,427.23
225,1,46.31
225,1,60.72
225,1,121.01
225,1,106.44
225,1,83.32
225,1,87.32
225,1,94.11
225,1,119.18
225,1,186.17
225,1,123.56
225,1,26.61
225,1,38.13
225,1,872.82
225,1,57.69
225,1,220.04
225,1,93.91
225,1,48.23
225,1,526.93
225,1,147.86
225,1,46.46
225,1,90.35
225,1,48.78
225,1,71.36
225,1,96.49
225,1,137.71
225,1,87.24
225,1,101.48
225,1,69.29
225,1,169.86
225,1,184.69
225,1,61.63
225,1,103.6
225,1,153.96
225,1,117.96
225,1,123.24
225,1,139.71
225,1,95.34
225,1,162.96
225,1,89.45
225,1,68.13
225,1,376.4
225,1,139.8
225,1,62.24
225,1,292.58
225,1,120.24
225,1,159.53
225,1,373.15
225,1,465.21
225,1,236.48
225,1,168.83
225,1,20.75
225,1,68.87
225,1,120.52
225,2,78.13
225,1,270.15
225,1,107.2
225,1,279.05
225,1,120.29
225,1,69.37
225,1,67.85
225,1,35.71
225,1,62.21
225,1,215.98
225,1,96.43
225,1,49.14
225,1,62.79
225,1,151.97
225,1,109.44
225,1,262.18
225,1,465.48
225,1,98.14
225,1,194.56
225,1,171.47
225,1,165.9
225,1,81.92
225,1,64.19
225,1,165.95
225,1,42.71
225,1,60.94
225,1,143.35
225,1,224.82
225,1,123.79
225,1,119.18
225,1,69.27
226,1,132.64
226,1,203.67
226,1,2153.35
226,1,62.22
226,1,70.06
226,1,36.55
226,1,32.69
226,1,1317.04
226,1,60.37
226,1,87.32
226,1,119.66
226,1,78.87
226,1,143.7
226,1,17.29
226,1,98.15
226,1,47.05
226,1,51.1
226,1,53.6
226,1,114.69
226,1,36.98
226,1,199.79
226,1,39.58
226,1,34.72
226,1,129.58
226,1,180.59
226,2,178.23
226,1,100.52
226,1,105.57
226,1,40.66
226,1,26.29
226,1,409.6
226,1,43.66
226,1,69.9
226,1,34.47
226,1,105.57
226,1,148.78
226,1,58.2
226,1,144.58
226,2,236.98600000000002
226,1,1124.87
226,1,31.13
226,1,80.74
226,1,105.57
226,1,48.13
226,1,29.38
226,1,391.46
226,1,37.82
226,1,311.46333333333337
226,1,78.26
226,1,27.29
226,1,116.9
226,1,88.91
226,1,98.39
226,1,90.43
226,1,117.01
226,1,92.9
226,1,134.71
226,1,104.42
226,1,120.25
226,2,381.4466666666667
226,1,124.41
226,1,107.46
226,1,25.88
226,1,267.37
226,1,32.39
226,1,1170.04
226,1,349.94
226,1,106.53
226,1,110.02
226,1,118.54
226,1,504.32
226,1,61.76
226,1,54.73
226,1,69.9
226,1,105.52
226,1,449.29
226,1,163.32
226,1,28.28
226,1,62.71
226,1,223.36
226,1,315.45
226,1,110.26
226,1,65.13
226,1,114.25
226,1,267.41
226,1,97.57
226,1,165.04
226,1,105.57
226,1,123.38
226,1,184.27
226,1,153.31
226,1,93.54
226,1,35.79
226,1,68.37
226,1,98.29
226,1,157.73
226,1,27.36
226,1,88.47
226,1,109.9
226,1,1432.92
226,1,71.04
226,1,148.14
226,1,339.11
226,2,144.535
226,1,411.33
226,1,244.78
226,1,102.94
226,1,127.91
226,1,57.19
226,1,73.4
226,1,82.39
226,1,89.79
226,1,30.22
226,1,66.76
226,1,193.16
226,1,27.61
226,1,65.44
226,1,94.87
226,1,43.22
226,1,136.7
226,1,93.11
226,1,307.5
226,1,73.78
226,1,838.32
226,1,37.86
226,1,255.52
226,1,2564.65
226,1,92.1
226,1,29.39
226,1,108.88
226,1,29.79
226,1,73.27
226,1,103.43
227,1,227.66
227,1,188.0
227,1,115.57
227,1,891.91
227,1,165.04
227,1,466.45
227,1,201.99
227,2,145.85
227,1,155.68
227,1,190.68
227,1,247.62
227,1,204.46
227,1,657.56
227,1,77.89
227,2,113.63333333333334
227,1,66.05
227,1,52.92
227,1,272.22
227,1,69.24
227,1,127.69
227,1,103.06
227,1,111.02
227,1,128.55
227,1,21.16
227,1,415.02
227,1,323.79
227,1,50.87
227,1,177.93
227,1,43.42
227,1,54.89
227,1,311.53
227,1,82.33
227,1,187.44
227,1,26.61
227,1,31.03
227,1,145.79
227,1,63.88
227,1,213.73
227,2,157.435
227,1,120.29
227,1,68.82
227,1,46.96
227,1,38.13
227,1,103.26
227,1,157.45
227,1,42.69
227,1,181.04
227,1,56.93
227,1,165.64
227,1,112.02
227,1,175.13
227,1,291.37
227,1,143.46
227,1,83.23
227,1,98.3
227,1,182.1
227,1,116.67
227,1,183.6
227,1,109.07
227,1,91.28
227,1,49.39
227,1,95.4
227,1,344.23
227,1,426.1
227,1,56.7
227,1,90.05
227,1,36.29
227,1,1628.07
227,1,108.5
227,1,127.09
227,1,48.13
227,1,60.78
227,1,173.99
227,1,98.44
227,1,194.61
227,1,123.18
227,1,580.3
227,1,63.88
227,1,46.22
227,1,102.34
227,1,32.28
227,1,727.47
227,1,216.15
227,1,151.32
227,1,93.06
227,1,88.89
227,1,58.32
227,1,31.99
227,1,133.25
227,1,151.49
227,1,21.16
227,1,133.39
227,1,947.35
227,1,92.9
227,1,43.28
227,1,82.76
227,1,69.14
227,1,290.54
227,1,146.12
227,1,90.62
227,1,86.89
227,1,61.61
227,1,93.32
227,1,188.51
227,1,38.27
227,1,163.24
227,1,47.23
227,1,112.02
227,1,38.63
227,2,58.53
227,1,56.96
227,1,157.42
227,1,184.59
227,1,109.44
227,1,98.95
227,1,137.4
227,1,545.14
227,1,82.33
227,1,305.01
227,1,193.37
227,1,902.03
227,1,133.28
227,1,18.94
227,1,35.83
227,1,21.04
227,1,222.0
227,1,51.79
227,1,209.78
227,1,30.78
227,1,99.43
227,1,56.78
227,1,248.04
227,1,27.29
227,1,128.06
227,1,61.21
227,1,47.29
227,1,66.82
227,1,42.12
227,1,91.57
227,1,249.52
227,1,316.0
227,1,82.57
227,2,220.275
227,1,130.2
227,1,367.26
227,1,113.05
227,1,153.72
227,1,27.23
227,1,236.46
227,1,33.13
227,2,119.155
227,1,108.92
227,1,196.07
227,1,87.36
227,1,71.78
227,1,92.9
227,1,87.32
227,1,194.9
227,1,344.27
227,1,26.38
227,1,252.51
227,1,27.38
227,1,92.39
227,1,36.39
227,1,95.34
227,1,26.59
227,1,470.73
227,1,74.5
227,1,42.74
227,1,121.91
227,1,88.11
227,1,46.78
227,1,51.83
227,1,70.88
227,1,36.55
227,1,385.0
227,1,78.88
227,1,98.7
227,1,117.01
227,1,130.58
227,1,58.79
227,1,56.23
227,1,111.52
227,1,483.51
227,1,76.29
227,1,35.13
227,1,132.64
227,1,36.95
227,1,61.05
227,1,159.65
227,1,132.64
227,1,149.2
227,1,117.57
227,1,96.13
227,1,204.58
227,2,149.735
227,1,136.38
227,1,134.23
227,1,117.96
227,1,149.78
227,1,114.57
227,1,358.88
227,1,65.13
227,1,32.38
227,1,1052.14
227,2,106.065
227,2,99.69
227,1,147.36
227,1,72.65
227,1,62.76
227,1,42.39
227,1,69.14
227,1,84.18
227,1,200.04
227,1,73.27
227,1,93.18
227,1,89.6
227,1,43.28
227,1,121.68
227,1,128.19
227,1,42.12
227,1,38.99
228,1,394.16
228,1,66.71
228,1,168.12
228,1,36.39
228,1,62.39
228,1,103.6
228,1,54.43
228,1,65.03
228,1,356.16
228,1,54.38
228,1,175.94
228,1,168.35
228,1,37.7
228,1,80.91
228,1,470.09
228,1,90.45
228,1,377.07
228,1,98.01
228,1,55.22
228,1,1119.77
228,1,177.89
228,1,47.22
228,1,69.9
228,1,387.41
228,1,138.62
228,1,44.23
228,1,159.81
228,1,640.28
228,1,81.82
228,1,116.26
228,1,186.23
228,1,154.11
228,1,105.52
228,1,46.99
228,1,1115.37
228,1,25.79
228,1,224.7
228,1,21.16
228,1,37.81
228,2,129.905
228,1,307.8
228,1,32.38
228,1,97.56
228,1,120.22
228,1,121.6
228,1,260.09
228,1,591.54
228,1,56.03
228,1,97.96
228,1,46.18
228,1,68.94
228,1,52.39
228,1,73.4
228,1,144.8
228,1,94.43
228,1,123.18
228,1,138.62
228,1,126.88
228,1,47.38
228,2,67.675
228,1,201.96
228,1,123.39
228,1,70.66
228,1,710.34
228,1,478.9
228,1,114.02
228,1,38.63
228,1,51.13
228,1,799.87
228,1,56.7
228,1,53.195
228,1,147.52
228,1,53.23
228,1,131.56
228,1,43.66
228,1,82.57
228,1,153.96
228,1,83.75
228,1,82.92
228,1,27.36
228,1,81.14
228,1,40.22
228,1,82.33
228,1,342.25
228,1,25.09
228,1,467.24
228,1,168.35
228,1,183.13
228,1,162.55
228,1,43.93
228,1,50.87
228,1,49.43
228,1,113.59
228,1,112.45
228,1,23.19
228,1,154.58
228,1,664.17
228,1,246.99
228,1,66.85
228,1,203.67
228,1,92.9
228,1,109.99
228,1,102.56
228,1,177.83
228,1,64.32
228,1,106.17
228,1,136.87
228,1,127.33
228,1,91.79
228,1,69.9
228,1,43.28
228,1,58.83
228,1,65.13
228,1,27.38
228,1,76.86
228,1,37.86
228,1,89.52
228,1,245.72
228,1,453.53
228,1,88.9
228,1,63.79
228,1,122.6
228,1,78.54
228,1,34.23
228,1,33.45
228,1,28.03
228,1,87.32
228,1,340.07
228,1,61.12
228,1,172.7
228,1,144.8
228,1,107.46
228,1,82.33
228,1,193.79
228,1,247.75
228,1,52.39
228,1,887.45
228,1,40.84
228,1,160.51
228,1,447.91
228,1,30.78
228,1,229.14
228,1,144.8
228,1,98.85
228,1,298.48
228,1,124.62
228,1,86.36
228,1,83.64999999999999
228,1,74.08
228,1,89.68
228,1,143.55
228,1,45.22
228,1,963.35
228,1,120.13
228,1,58.16
228,1,196.72
228,1,148.48
228,1,124.02
228,1,54.22
228,1,32.72
228,1,360.16
228,1,144.46
228,1,131.78
228,1,54.28
228,1,70.37
228,1,207.66
228,1,20.29
228,1,29.73
228,1,87.24
228,1,108.21
228,1,116.95
228,1,99.43
228,1,70.66
228,1,301.0
228,1,112.68
228,1,204.99
228,1,137.27
228,1,74.5
228,1,50.15
228,1,148.69
228,1,111.49
228,1,31.29
228,1,65.34
228,1,394.16
228,1,230.16
228,1,109.44
228,1,284.54
228,1,171.36
228,1,127.3
228,1,216.83
228,1,63.04
228,2,113.235
228,1,54.38
228,1,48.13
228,1,300.22
228,1,307.0
228,1,190.65
228,1,17.38
228,1,74.41
228,1,61.790000000000006
228,1,89.36
228,1,25.29
228,1,58.22
228,1,1022.65
228,1,210.22
228,1,86.89
228,1,146.92
228,1,49.65
228,1,258.25
228,1,160.64
228,1,91.48
228,1,49.32
228,1,163.24
228,1,125.04
228,1,47.93
228,1,181.25
228,1,274.56
228,1,98.46
228,1,157.12
228,1,135.62
228,1,76.94
229,1,81.68
229,1,66.32
229,1,545.14
229,1,103.47
229,1,21.39
229,1,25.38
229,1,42.29
229,1,68.37
229,1,113.61
229,1,89.25
229,1,169.09
229,1,1830.99
229,1,152.41
229,1,167.36
229,1,606.46
229,1,73.35
229,1,833.1
229,1,100.17
229,1,308.96
229,1,32.28
229,1,139.16
229,1,435.79
229,1,220.12
229,1,309.8
229,1,74.21
229,1,136.67
229,1,257.56
229,1,87.64
229,1,29.22
229,1,150.05
229,1,113.05
229,1,116.9
229,1,126.52
229,1,151.78
229,1,87.64
229,1,326.54
229,1,194.13
229,1,16.39
229,1,124.6
229,1,28.13
229,2,269.83666666666664
229,1,292.98
229,1,87.32
229,1,324.98
229,1,83.32
229,1,25.72
229,1,46.77
229,1,123.53
229,1,87.32
229,1,98.34
229,1,63.78
229,1,343.74
229,1,437.65
229,1,172.92000000000002
229,1,74.21
229,1,136.67
229,1,208.04
229,1,82.12
229,1,63.13
229,1,52.92
229,1,93.32
229,1,187.67
229,1,58.27
229,1,117.11999999999999
229,1,38.13
229,1,66.42
229,1,92.97
229,1,92.06
229,1,88.5
229,1,213.76
229,1,161.89
229,1,109.06
229,1,242.44
229,1,61.76
229,1,27.53
229,1,79.29
229,1,21.38
229,1,50.87
229,1,1319.32
229,1,48.72
229,1,288.76
229,1,51.42
229,1,209.11
229,1,26.29
229,1,57.19
229,1,80.11
229,1,116.9
229,1,170.02
229,1,570.63
229,1,70.4
229,1,153.42
229,1,68.19
229,1,181.69
229,1,29.23
229,1,113.77
229,1,258.51
229,1,40.23
229,1,64.98
229,1,160.51
229,1,258.51
229,1,129.78
229,1,171.08
229,1,180.79
229,1,484.65
229,1,88.45
229,1,635.75
229,1,70.35
229,1,45.19
229,1,69.9
229,1,25.13
229,1,204.12
229,1,156.49
229,1,32.72
229,1,112.72
229,1,151.78
229,1,95.2
229,1,72.39
229,1,56.44
229,1,692.59
229,1,1371.88
229,1,106.5
229,1,106.5
229,1,157.54
229,1,287.89
229,1,78.18
229,1,364.98
229,1,68.04
229,1,95.01
229,1,176.81
229,1,198.09
229,2,97.545
229,1,126.74
229,1,63.23
229,1,49.49
229,1,53.83
229,1,80.08
229,1,769.34
229,1,51.32
229,1,57.78
229,1,57.23
229,1,27.27
229,1,162.21
229,1,117.38
229,1,176.81
229,1,131.29
229,1,18.87
229,1,111.17
229,1,149.65
229,1,173.88
229,1,76.86
229,1,157.75
229,1,111.42
229,1,53.16
229,1,114.85
229,2,318.1225
229,1,55.92
229,1,385.74
229,1,238.41
229,1,47.22
229,1,163.44
229,1,58.16
229,1,215.16
229,1,139.8
229,1,32.37
229,1,780.16
229,1,129.87
229,1,208.36
229,1,58.13
229,1,841.23
229,1,119.38
229,1,827.3
229,1,98.38
229,1,22.38
229,1,90.68
229,1,89.17
229,1,20.61
229,1,136.41
229,1,32.19
229,1,35.96
229,1,223.97
229,1,59.78
229,1,42.69
229,1,228.52
229,1,110.65
229,1,140.54
229,1,148.78
229,1,136.26
229,1,36.87
229,1,51.19
229,1,100.47
229,1,114.17
229,1,49.31
229,1,60.23
229,1,69.56
229,1,250.89
229,1,139.16
229,1,71.38
229,1,788.23
229,1,98.7
229,1,56.7
229,1,152.88
229,2,215.395
229,1,249.08
229,1,88.92
229,1,99.43
229,1,64.93
229,1,363.29
229,1,79.34
229,1,166.72
229,1,119.44
229,1,68.78
229,1,147.65
229,1,542.84
229,1,48.13
229,1,1275.39
229,1,330.13
229,1,96.1
229,1,73.27
229,1,139.93
229,1,54.13
229,1,51.13
229,1,55.13
229,1,177.2
229,1,37.61
229,1,70.11
229,1,110.54
229,1,139.52
229,1,18.37
229,1,87.83
229,1,169.14
229,1,133.67
229,1,43.22
229,1,98.45
229,1,32.38
229,1,46.02
229,1,80.26
229,1,61.05
229,1,216.18
229,1,98.44
229,1,55.13
229,1,107.46
229,1,112.33
229,1,311.0
229,1,917.8
229,1,303.87
229,2,135.81
229,1,64.62
229,1,80.35
229,1,147.45
229,1,64.23
229,1,112.38
229,1,299.76
229,1,104.4
229,1,50.38
229,1,208.87
229,1,109.5
229,1,114.53
229,1,852.68
229,1,82.43
229,1,203.91
229,1,1158.99
229,1,126.24
229,1,175.72
229,1,150.7
229,1,121.7
229,2,87.55333333333334
229,1,73.5
229,1,54.9
229,1,198.94
229,1,89.86
229,1,748.34
229,1,62.12
229,1,95.34
229,1,69.9
229,1,73.27
229,1,82.9
229,1,155.82
229,1,199.8
229,2,321.67199999999997
229,1,102.6
229,1,116.27
229,1,162.16
229,1,37.78
229,1,71.15
229,1,149.45
229,1,150.6
229,1,92.64
229,1,79.29
229,1,27.38
229,1,150.09
229,1,363.22
229,1,214.3
229,1,71.83
229,1,90.93
229,1,368.29
229,1,87.32
229,1,109.64
229,1,55.23
229,1,141.81
229,1,903.03
229,1,149.16
229,1,348.79
229,1,33.05
229,1,499.4
229,1,93.92
229,1,201.96
229,1,41.36
229,1,119.57
229,1,45.28
229,1,40.23
229,1,114.85
229,1,72.39
229,1,2055.84
229,1,223.91
229,1,38.72
229,1,43.29
229,1,59.03
229,1,72.76
229,1,163.24
229,1,81.05
229,1,82.83
229,1,66.38
229,1,67.83
229,1,88.26
229,1,36.22
229,1,20.16
229,1,118.23
229,1,37.7
229,1,306.51
229,1,68.78
229,2,33.88
229,1,27.29
229,1,69.9
229,1,65.81
229,1,69.77
229,1,668.26
229,1,217.97
229,1,49.05
229,1,106.19
229,1,473.36
229,1,205.26
229,1,98.0
229,1,826.79
229,1,51.79
229,1,346.76
229,1,113.46
229,1,213.44
229,1,313.55
230,1,68.84
230,1,150.04
230,1,43.71
230,1,109.6
230,1,57.79
230,1,117.96
230,1,49.65
230,1,30.48
230,2,77.17
230,1,216.06
230,1,361.82
230,1,168.83
230,2,46.675
230,1,65.22
230,1,172.92
230,1,27.78
230,1,125.66
230,1,26.77
230,1,108.05
230,1,110.67
230,2,71.845
230,1,461.65
230,1,63.35
230,1,220.27
230,1,78.78
230,1,134.98
230,2,46.365
230,1,147.28
230,1,116.57
230,1,84.86
230,1,47.71
230,1,98.34
230,1,68.83
230,1,183.96
230,1,21.04
230,1,110.1
230,1,177.69
230,1,47.88
230,1,144.9
230,1,50.13
230,1,57.06
230,1,176.99
230,1,68.93
230,1,1024.2
230,1,69.04
230,1,42.2
230,1,92.46
230,1,46.22
230,1,178.54
230,1,28.24
230,1,129.94
230,1,71.8
230,1,102.26
230,1,86.05
230,1,197.63
230,1,319.96
230,1,57.38
230,1,28.24
230,1,59.15
230,1,99.91
230,1,91.19
230,1,31.78
230,1,51.13
230,1,32.29
230,1,187.66
230,1,62.06
230,1,67.35
230,1,102.73
230,1,110.26
230,1,32.29
230,1,134.67
230,1,46.85
230,1,99.75
230,1,66.81
230,1,194.0
230,1,125.61
230,1,40.19
230,1,108.59
230,1,158.33
230,1,62.84
230,1,235.29
230,1,82.5
230,1,19.39
230,1,49.97
230,1,47.78
230,1,116.9
230,1,170.62
230,1,136.75
230,1,83.32
230,1,60.98
230,1,28.29
230,1,154.94
230,1,114.69
230,1,178.9
230,1,38.35
230,1,78.87
230,1,28.88
230,1,1005.84
230,1,136.71
230,1,36.15
230,1,82.27
230,1,186.13
230,1,51.89
230,1,566.09
230,1,117.25
230,1,51.23
230,1,122.31
230,1,87.15
230,1,37.84
230,1,108.26
230,1,138.72
230,1,88.06
230,1,119.57
230,1,499.29
230,1,67.23
230,1,35.22
230,1,300.77
230,1,173.29
230,1,47.41
230,1,65.22
230,1,158.88
230,1,145.79
230,1,106.6
230,1,75.78
230,1,68.55
230,1,928.68
230,1,98.51
230,1,72.35
230,1,51.13
230,1,67.13
230,1,878.04
230,1,37.129999999999995
230,1,76.89
230,1,122.27
230,1,87.32
230,1,66.75
230,1,113.19
230,1,163.44
230,1,95.34
230,1,119.57
230,1,52.22
230,1,191.13
230,1,89.36
230,1,87.64
230,1,119.31
230,1,87.32
230,1,90.26
230,1,58.69
230,1,56.39
230,1,93.0
230,1,34.68
230,1,185.8
230,1,794.34
230,1,137.93
230,1,203.86
230,1,79.42
230,1,264.59
230,1,87.64
230,1,630.09
230,1,118.66
